initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,diag & unequal,6,individual,anchRec,resid.Cont,41.16229836804335,39,10
1990,diag & unequal,6,individual,anchRec,resid.Inf,41.163888482419274,39,10
1990,diag & unequal,6,individual,anchRec,resid.Proj,41.16390834745117,39,10
1990,diag & unequal,6,individual,sardRec,resid.Cont,448.38537620276645,39,10
1990,diag & unequal,6,individual,sardRec,resid.Inf,448.3991832933603,39,10
1990,diag & unequal,6,individual,sardRec,resid.Proj,448.39918956994416,39,10
1990,diag & unequal,6,peel & variable combined,total,resid.Naiv,1.9493040954468321,39,10
1990,diag & unequal,6,peel & variable combined,total,resid.Cont,310.04145379897574,39,10
1990,diag & unequal,6,peel & variable combined,total,resid.Inf,310.05102342011077,39,10
1990,diag & unequal,6,peel & variable combined,total,resid.Proj,310.0510291079618,39,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Cont,489.5476745708098,39,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Cont,244.7738372854049,39,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Inf,489.5630717757796,39,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Inf,244.7815358878898,39,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Naiv,3.8231440160558017,39,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Naiv,1.9115720080279008,39,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Proj,489.56309791739534,39,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Proj,244.78154895869767,39,10
1990,custom R by SDM,6,individual,sardRec,resid.Naiv,1.0397171715561255,39,10
1990,custom R by SDM,6,individual,anchRec,resid.Naiv,1.2822503192491137,39,10
1990,custom R by SDM,6,individual,sardRec,resid.Cont,1.9429433822220747,39,10
1990,custom R by SDM,6,individual,anchRec,resid.Cont,1.9917467209662876,39,10
1990,custom R by SDM,6,individual,sardRec,resid.Inf,2.0034298327407463,39,10
1990,custom R by SDM,6,individual,sardRec,resid.Proj,2.0038233247910395,39,10
